Name,SMILES,logPI,method.logPI,pH,Name,nG,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,BCUTp.1h,Fsp3,XLogP,MW,LipinskiFailures,nRotB,MLogP,nAtomP,nAtomLC,nB,nBase,nAtom,ALogP,ALogp2,AMR,nAcid,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings5,nRings6,nRings7,tpsaEfficiency,Zagreb,WPATH,WPOL,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,VAdjMat,TopoPSA,topoShape,PetitjeanNumber,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEC.44,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sI,Kier1,Kier2,Kier3,HybRatio,fragC,FMF,ECCEN,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,nHBDon,nHBAcc,bpol,apol,CCCC,NCCC,CCNC,CCCO,CCNN,NCCN,CNNC,CNCN,NCCO,CNCO,CNNN,NCNN,OCNN,OSCC,NCSO,CH_strength,XH_strength,HBA_strength,Hyd_Apolar,Hyd_Polar,Hyd
91,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,0.01,Shake flask,5,Propafenone,0,11.69283428,16.00634814,-0.41670596,0.361043781,5.087992243,9.94612839,0.380952381,2.498,341.4447722,1,11,3.33,9,17,26,1,52,2.1088,4.44703744,108.5702,0,2,2,2,2,0,0,2,0,0.171629999,116,1786,32,50.13125046,2.005250018,11.07897982,8.160002482,2.918977335,5.700439718,58.56,1,0.5,0,1.846534091,0.581997118,0,20.3698439,18.82624551,0,3.34162531,0,0,0.142857143,0.577350269,0,0,0,0,0,0,0,1,0,6,0,0,9,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,21.30177515,12.3984375,8.04432133,0.380952381,2209.04,0.6,612,17.90756663,12.2027086,9.945365215,7.78450828,5.918107451,4.602482068,2.769285818,1.86200068,14.77985356,8.880973111,6.073886198,3.908991295,2.550429479,1.672616021,0.892125059,0.499526647,2.281438468,3.30687721,4.214142894,0.797913307,0.967909886,1.014840576,1.03125097,0,0.164266427,0,0.450213707,0,0.037843679,0,0,0,0,0.185395406,0.179206871,0,0,0,0.059852793,0.04790958,0,0,0,11,2,4,4,0,0,1433.441574,1577.421346,1953.160802,1930.083952,1712.288541,27.68338741,27.66073177,34.65700771,35.98493834,32.65257447,0.436477974,-0.13619008,-0.165874584,0.003164044,0.185577876,2,4,33.050589,58.469411,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.4044,1.4717,3.6681,0.335181644,-19.04371415,-18.7085325
92,CC(C)(C)C1=NC2=CC=CC=C2C(=C1)C(CCC3CCNCC3)O,0.3,Shake flask,7.4,Quinacainol,0,11.67158412,15.99795473,-0.416693136,0.353804088,6.117901303,11.1550904,0.571428571,2.117,326.4764878,0,5,3.44,10,12,26,1,54,3.0617,9.37400689,105.091,0,3,2,2,1,0,0,3,0,0.136772231,126,1355,37,48.74296772,2.030956988,8.708997866,2.576842128,6.132155738,5.700439718,44.62,0.833333333,0.454545455,1.5,4.902329244,4.17742995,3,13.37782062,19.20485493,1.947540731,5.999228805,1.894848512,0,0,0,0,0,0,0,0.1,0,0,3,0,6,0,0,5,2,0,0,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18.78106509,8.131482834,4.803402647,0.571428571,2584.03,0.791666667,461,17.15648977,11.44850831,10.96526927,8.372413433,6.607536359,5.791751562,3.879048577,2.715635139,15.17851976,9.238888101,8.150395955,5.182676538,3.581693484,2.71695435,1.58851802,0.993613631,4.104140682,5.554776116,8.191036062,2.188198457,2.502088674,2.984224957,2.38902157,0.288675135,0.652834684,0.144337567,1.8300128,0.25,0.262691642,0.064549722,0,0,0,0.240950962,0.317627084,0,0,0,0.116083992,0.11336209,0,0,0,7,2,5,5,1,1,1747.501138,2035.206273,2838.225682,2867.023396,2536.235562,25.49442964,26.99681971,38.66127555,39.15954946,34.82691371,0.218640131,-0.092684743,-0.016432554,0.022500795,-0.043855155,2,3,34.77621,59.96579,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.4362,1.1152,2.9255,0.606572658,-13.97870459,-13.37213193
93,CC(C)NCCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,-0.36,Shake flask,7.4,Indecainide,0,11.67781017,16.00596218,-0.377330123,0.372441067,5.54410274,13.20748512,0.35,3.25,308.4181074,0,6,3.33,12,11,25,1,47,2.0098,4.03929604,100.9239,0,3,2,1,2,0,1,2,0,0.178851368,122,1107,41,46.82801944,2.036000845,7.79369618,2.449806332,5.343889848,5.64385619,55.12,1,0.5,0.5,3.074389794,2.267786838,0.333333333,15.86780324,20.58414991,4.294917687,5.543981484,3.641773386,0,0,0,0,0,0.166666667,0,0,0,0,2,0,3,0,0,8,1,0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.8112,7.486111111,3.25443787,0.35,1895.03,0.565217391,394,16.44938299,11.07022132,10.01631121,8.285627095,7.45314266,6.34829793,4.427320291,3.371361604,13.80307133,8.297982272,6.573126494,4.76564749,3.727646375,2.715543648,1.641292955,1.10671121,4.371496122,8.167286842,12.96429227,2.123189425,3.430209187,4.534047038,1.654569648,0.068041382,0.754725416,0.123596937,0.963940877,0.044194174,0.257044522,0.035932185,0,0,0.055555556,0.395160232,0.773777378,0,0,0.03125,0.165446426,0.288911171,0,0,1,8,4,3,3,0,1,1814.62605,2200.390589,3305.498735,3588.43042,3200.596978,24.49442964,25.83063778,37.55028131,42.66100366,44.65755148,0.216668209,-0.08818266,-0.023780753,0.012097105,-0.003725027,2,3,27.194968,54.205032,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2381,1.855,2.964,-1.198804971,-13.9123327,-15.11113767
94,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,-0.68,Shake flask,7.4,Disopyramide,0,11.69057401,16.00596311,-0.396407468,0.375539681,5.624402777,13.52389666,0.428571429,2.717,339.4752502,0,8,3.33,6,10,26,1,54,2.4538,6.02113444,111.0042,0,2,2,2,2,0,0,2,0,0.173008921,124,1372,42,49.57427513,1.982971005,11.22908865,2.443494182,8.785594464,5.700439718,58.69,0.8,0.444444444,1.889881575,6.500833004,5.479172765,0.8,15.82109993,14.67002068,4.456184269,2.885399812,2.871745887,0,0,0,0,0,0.25,0.2,0,0.2,0,4,0,2,0,0,9,2,0,1,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,21.30177515,9.796296296,5.041666667,0.428571429,2425.04,0.52,371,18.44938299,11.89158853,10.62750432,8.428710702,7.106291803,4.724623378,3.125742842,2.568647702,15.64509227,8.919543717,7.025906626,4.860954957,3.559344712,1.868205606,1.226015753,0.845510862,4.832710851,8.231410533,10.15338573,2.628046383,3.825604016,3.598116367,1.829878135,0.068041382,0.936020137,0.136082763,1.156280699,0.044194174,0.408756444,0.036558945,0,0,0,0.204124145,0.102062073,0,0,0,0.056920215,0.028460107,0,0,2,9,1,5,3,0,1,1872.195937,2179.459572,3051.84628,3465.458169,3341.140462,26.85440994,27.32918358,38.38119097,44.3257314,48.90362914,0.325330898,-0.124793525,-0.038058938,-0.082921918,0.002657646,1,4,35.301003,60.398997,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.344,1.3819,3.5289,0.424689293,-16.29811185,-15.87342256
95,CC1=C(C(=CC=C1)C)OCC(C)N,0.35,Shake flask,7.4,Mexiletine,0,11.68695189,15.9999333,-0.400226067,0.317557339,5.350732436,9.289136436,0.454545455,1.313,179.2591958,0,3,2.45,7,8,13,1,30,1.3461,1.81198521,58.5313,0,1,1,1,1,0,0,1,0,0.196783344,60,256,16,25.24187704,1.941682849,5.377673634,2.989707023,2.38796661,4.700439718,35.25,0.75,0.428571429,0.572357121,3.338875017,4.637967527,0,2.575122657,6.682546866,0,2.803965796,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.07692308,5.024221453,3.324099723,0.454545455,744.02,0.461538462,142,9.844934983,6.109060905,5.520523158,3.858085723,2.84561371,1.883167007,1.357383584,0.424757898,8.502106418,4.555748109,3.50922109,1.899325545,1.241616696,0.67418389,0.426871134,0.093383537,1.78834799,2.447584562,2.821118296,0.722152439,0.902372938,0.865650035,1.015735575,0,0.19245009,0,0.575408431,0,0.058925565,0,0,0,0,0.068041382,0.184195286,0,0,0,0.024056261,0.05793345,0,0,0,4,2,4,1,0,0,706.6225365,768.8732818,972.9605071,888.4992952,623.8167139,14.13444934,13.83036589,18.3286398,18.21392148,12.49827391,0.178559597,-0.076124959,-0.041639675,0.025466439,0.002223308,1,2,19.840519,32.597481,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8096,0.9381,1.9552,0.760277247,-9.232839388,-8.472562141
96,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,-2.8,Potentiometric,7.4,Atenolol,0,11.69387888,16.00635658,-0.416786262,0.338135201,4.201043377,8.764104413,0.5,-0.465,266.3366203,0,8,2.45,7,14,19,1,41,-0.2796,0.07817616,77.823,0,1,1,1,1,0,0,1,0,0.317775147,86,890,21,37.08686405,1.951940213,13.23787629,7.967349985,5.270526306,5.247927513,84.58,0.857142857,0.461538462,0.5,1.989198795,1.9712066,0,6.857230682,11.39478628,0,2.048145734,0,0,0.1,0.43643578,0,0,0.090909091,0,0,0,0,2,0,3,0,0,4,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,17.05263158,9.03125,8,0.5,1339.05,0.315789474,374,14.25071238,8.969234251,8.17001956,5.075594802,3.704936993,3.078891805,1.649393299,1.152265226,11.4264824,6.38569708,4.814816658,2.505817682,1.527798547,1.047485754,0.450895649,0.250978487,1.772164652,2.107323712,2.721733099,0.684733433,0.63467701,0.683543254,1.513420006,0,0,0,0.687000425,0,0,0,0,0,0,0.083333333,0.11785113,0,0,0,0.027777778,0.030982085,0,0,1,5,1,4,3,0,0,963.7101751,1035.472366,1254.675682,1122.312361,955.5818887,22.04336771,20.82691371,27.21074119,23.98866241,21.54628535,0.461333118,-0.16606016,-0.175533251,0.094524947,0.103861785,3,5,26.924554,43.915446,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5433,2.9809,4.6215,1.410301147,-22.31321702,-20.90291587
97,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,1.4,Shake flask,5,Thioridazine,0,11.69931304,31.97414953,-0.391683428,0.331085461,6.43821697,12.67837487,0.428571429,4.047,370.5774898,0,4,3.33,13,12,28,1,51,3.1188,9.72691344,123.1244,0,4,3,2,1,0,0,4,0,0.154206195,134,1444,42,52.0376963,2.081507852,12.86479107,0,6.859458253,5.807354922,57.08,0.833333333,0.454545455,0.1,4.413411404,2.313465851,0,17.81135732,21.57996503,0,5.10949831,0,0,0,0,0,0,0,0,0,0,0.25,2,0,6,0,0,7,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,18.36734694,8.347140039,3.983539095,0.428571429,2316.04,0.88,477,17.22540387,12.25835149,10.71837954,9.567220094,8.002488739,6.918778672,4.883405408,3.765443062,16.70535977,11.22882451,8.937397847,7.295919187,5.473675611,4.387793841,2.95991013,2.016785142,3.69792515,5.961206461,8.780536528,2.641709967,3.792655971,5.144427238,1.348074696,0,0.365045005,0,1.077507553,0,0.228217732,0,0,0,0,0.28006897,0.545180816,0,0,0,0.150616421,0.329583499,0,0,0,12,0,2,5,0,0,2387.888523,2837.491638,4037.316142,4290.756206,3659.126494,37.97546668,35.67623242,50.34816669,55.29544003,45.65112219,0.187166037,-0.105257887,-0.024399167,-0.002881258,0.104690846,0,2,36.943382,62.296618,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2817,0,2.2479,-0.925143403,-10.75592734,-11.42136711
98,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C,2,Shake flask,5,Thiethylperazine,0,11.69931311,31.97409539,-0.396118498,0.331247126,5.820671508,12.66957578,0.454545455,3.147,399.6187512,0,6,3.33,13,15,30,2,56,2.479,6.145441,132.1111,0,4,3,2,1,0,0,4,0,0.151109665,142,1920,43,56.0524039,2.076014959,16.39158498,0,10.23684057,5.906890596,60.32,1,0.5,0.071428571,4.426015717,1.363858064,0,22.20331141,19.43758668,0,4.329638386,0,0,0,0,0,0,0,0,0,0,0.685006711,2,0,8,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,20.28,9.666864961,4.950743802,0.454545455,2779.05,0.851851852,634,18.63961743,13.24151474,11.55643684,9.812142069,8.33371303,7.329476088,5.083300243,3.884516691,17.98943666,11.76742742,9.703645423,7.366339376,5.599048365,4.485376401,2.982139557,2.136017302,3.459179507,5.686525388,8.628773464,2.443302294,3.546705491,4.906927503,1.438505049,0,0.247193875,0,1.147554603,0,0.136930639,0,0,0,0,0.28006897,0.545180816,0,0,0,0.136066699,0.304745569,0,0,0,12,0,8,1,0,0,2487.998796,2932.189918,4107.790191,4330.576685,3746.126147,40.33544698,38.17477822,54.35031576,56.4892384,47.81730412,0.285472706,-0.169305936,-0.085016611,0.107184102,0.071865722,0,3,42.203003,67.156997,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4631,0,3.064,-0.397825048,-14.10215105,-13.36869025
99,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C,0.67,Shake flask,5,Levomepromazine,0,11.69914253,31.97307387,-0.40556958,0.34039664,4.992114736,12.23249582,0.368421053,2.986,328.4734565,0,5,3.11,14,11,25,1,47,1.8769,3.52275361,109.555,0,3,3,1,1,0,0,3,0,0.124969171,120,1130,37,46.94798168,2.041216595,12.55306942,2.805078964,6.55121534,5.64385619,41.01,1,0.5,1.10520945,6.284237742,4.832920483,0,9.766687278,18.16101595,0,5.536519614,0,0,0,0,0,0,0,0,0,0,0.25,4,0,2,0,0,7,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,17.8112,7.92,4.15879017,0.368421053,1895.04,0.608695652,377,16.39697675,11.0797187,10.08963176,7.955618427,7.061059041,5.866430576,4.407554833,3.386015268,15.06043607,8.770444617,7.465239257,5.134205636,4.201646571,3.005382317,2.119157985,1.386538956,3.229083061,5.684152743,8.297337213,1.999274266,3.242496818,4.082253911,1.642629194,0,0.247193875,0,1.234654059,0,0.136930639,0,0,0,0,0.196735636,0.402921917,0,0,0,0.086066699,0.199748375,0,0,0,12,0,3,0,1,0,1960.775607,2332.050065,3338.332878,3547.919908,3186.844614,30.62218268,30.00084596,43.34041637,47.78623551,42.58725336,0.321973279,-0.188512784,-0.008595455,-0.029524797,0.158953762,0,3,34.392968,55.345032,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2848,0,2.6803,-0.861711281,-12.78666348,-13.37433078
100,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,0.7,Shake flask,5,Alimemazine,0,11.6993528,31.97307376,-0.398140379,0.324507975,5.861393587,12.07964516,0.333333333,2.746,298.4474341,0,4,3.11,13,10,23,1,43,2.3755,5.64300025,102.9115,0,3,3,1,1,0,0,3,0,0.10659051,110,880,33,43.06890452,2.050900215,9.731702387,0,6.542980706,5.523561956,31.78,0.8,0.444444444,0.944940787,5.121759124,3.207287918,0,12.40824326,16.90150217,0,4.251415002,0,0,0,0,0,0,0,0,0,0,0.25,3,0,2,0,0,8,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,15.87901701,7.05078125,3.673469388,0.333333333,1605.03,0.666666667,328,14.81962648,10.14786705,9.28676259,7.189435964,6.606840457,5.389346961,3.862664446,2.934727893,13.72953805,8.247388578,7.099308797,4.833356345,4.066349621,2.848662112,1.947398022,1.260068766,2.780427843,5.166866728,7.475403373,1.862921422,3.121734721,3.873374645,1.438505049,0,0.247193875,0,1.166612678,0,0.136930639,0,0,0,0,0.212027588,0.37445125,0,0,0,0.089788215,0.196149669,0,0,0,12,0,3,0,1,0,1830.04495,2169.97336,3077.398714,3209.435986,2817.876823,27.84771364,27.33666201,39.67623242,43.12205155,37.70169978,0.170789084,-0.104924565,-0.008543082,-0.004001512,0.084100835,0,2,30.290554,51.449446,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0131,0,1.8952,-1.025860421,-8.77834608,-9.536854685
101,C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)F,1.69,Shake flask,5,Fluphenazine,0,11.6939796,19.00013688,-0.405383515,0.418513017,4.52958306,9.216523844,0,0.626,198.1962257,0,0,2.45,14,8,17,0,22,1.144,1.308736,63.5824,0,3,3,1,1,0,0,3,0,0.124811088,82,334,24,31.35882214,2.090588143,8.906934992,0,6.340052373,5.087462841,24.72,0.75,0.428571429,0,0,0,0,6.744172158,12.20491803,0,5.085675265,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,7,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,10.17301038,4.107638889,1.851239669,0,366.03,0.933333333,193,10.25071238,7.343336593,6.608142692,5.817691943,4.955697624,4.256901254,2.884413777,2.030758415,7.813843548,4.654776633,3.319889395,2.320377927,1.608322357,1.124466833,0.569101729,0.3285047,2.300450636,3.714881058,5.453817929,0.623842189,0.825910295,0.977740251,0.871785024,0,0.24759976,0,0.304105339,0,0.043299174,0,0,0,0,0.206930271,0.432043702,0,0,0,0.064334039,0.083354821,0,0,0,12,0,0,0,0,0,890.0416365,1056.635156,1491.399272,1435.058267,965.9916515,17.22200474,18.24651284,26.49302569,27.69765521,19.67294718,0.231286722,-0.080732708,-0.136709563,0.075464565,0.045660256,0,2,11.495449,28.544551,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,4.5634,0,1.7836,-3.118021033,-8.686902486,-10.75941683
102,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)C,-0.06,Shake flask,5,Sulforidazine,0,11.69931299,31.97888662,-0.395026639,0.405112647,6.441228459,12.84919874,0.428571429,2.826,402.5762997,0,4,3.11,16,12,30,1,53,2.103,4.422609,123.9725,0,4,3,2,1,0,0,4,0,0.184759886,148,1766,46,55.64724001,2.061008889,18.11600592,4.776934959,6.861180399,5.906890596,74.3,0.833333333,0.454545455,0.1,4.413411404,2.313465851,0,17.81135732,21.57996503,0,5.10949831,0,0,0.5,0,0,0,0,0,0,0,0.25,2,0,6,0,0,7,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,20.28,8.393595041,4.451843044,0.428571429,2434.06,0.814814815,519,19.01829709,12.93167156,12.50705467,10.10601258,8.327378897,7.146330692,5.244049409,4.072140644,16.90910155,10.80938009,9.12877632,7.040070574,5.303673467,4.147406045,2.779812443,1.87841511,5.074765286,7.345073264,10.34297551,2.860223857,3.891263138,5.084033436,2.654313522,0.288675135,0.798057707,0.144337567,1.378223163,0.050999172,0.328498755,0.016999724,0,0,0,0.28006897,0.531088984,0,0,0,0.150616421,0.314842909,0,0,0,12,0,2,5,0,0,2578.717337,3081.441296,4502.76196,4725.630425,4113.991017,41.52440475,42.78903132,57.45100364,60.62380794,50.9794901,0.332521106,-0.131546517,-0.055746287,-0.009889844,0.028544798,0,4,41.139382,63.900618,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10.5669,0,3.3691,-1.107552581,-16.64096558,-15.11405354
